mean,variance,rms,kurtosis,skewness,peak,crest_factor,zero_cross,spec_mean,spec_var,spec_max,spec_entropy,spec_centroid,spec_rolloff,band_low,band_mid,band_high,band_low_rms,band_high_rms,sensor_type,label
6.518421923664276e-07,4.5888490787792604e-07,0.0006774107563186238,-0.024170539193092644,0.09597786376623464,0.0027982418963223695,4.130790469772525,1789,0.017471010451099934,0.0012016979000752295,0.5703997754527645,7.424369592074278,1206.6667843900552,2015.0,0.5916607984854365,0.3728525360268723,0.035486665487676886,0.06264008260554535,0.0027427903799118938,0,0
2.688799249651781e-06,4.0765813953399023e-07,0.0006384867807366063,-0.011219391554159852,0.08575020209342786,0.0025683615903752833,4.022575984129583,1875,0.016555702465456408,0.0008048621901851762,0.4472451211593757,7.50394800789202,1247.1699029771173,2123.0,0.5683147461902466,0.3920005220065199,0.039684731803218534,0.05146572341839608,0.0030604428682689945,0,0
-2.654331602284375e-06,4.4305756295758287e-07,0.0006656309851816078,0.2149534467064509,-0.005768331062196391,0.003132956334648141,4.706746537337589,2116,0.01843824267473527,0.0008571998875132115,0.44752979398918374,7.5520558192896345,1316.4183871832574,2172.0,0.5111446473504561,0.45069558076298827,0.038159771886542126,0.051032218178648496,0.00323169450100906,0,0
-2.8213760904252623e-06,7.379388149756781e-07,0.0008590382850250165,0.5232010565678014,0.00372889690749873,0.004153608784052017,4.8351847134858,2276,0.024359683888244978,0.001423901410911292,0.48678698853933156,7.537357598388367,1335.6165425637362,2171.0,0.49732440362764685,0.471278925461924,0.03139667091041892,0.06488859817959217,0.003682194808293495,0,0
2.8922860806424725e-06,1.5558376560383933e-06,0.0012473355688655582,0.6056265682000932,-0.07041667404754404,0.005341252063044375,4.282129201127649,2170,0.03561353300074201,0.0040796542098254975,1.045481834679177,7.462713185429853,1331.8505676057275,2202.0,0.5129847596737174,0.4521699080400341,0.03484533228624144,0.1118735374997164,0.006650901830457649,0,0
1.5722959877592188e-05,1.8643934440976301e-06,0.001365518456691429,0.18194671370434712,-0.05111141348411849,0.00534126119968057,3.9115261851693544,2063,0.038210983315271896,0.003528363484505487,0.690847069847512,7.538605003089197,1302.9269266490073,2201.0,0.5392121106899392,0.4249501796124048,0.03583770969764927,0.10638843378651616,0.007371554958096833,0,0
-7.33768499863776e-06,1.5237909275135143e-06,0.0012344410756024986,0.02680110419684567,-0.030528312369774317,0.00489728440481425,3.967207914257076,2081,0.03429828975906417,0.00337295285419214,1.0988932131500582,7.519051209821448,1292.3276782823932,2123.0,0.5371939352557848,0.4347334544314586,0.028072610312749182,0.10235243519238256,0.004939216092613088,0,0
1.566688858366976e-05,1.2310852685212548e-06,0.0011096534233350284,0.14006792478228336,0.01224715522640271,0.004452296898177879,4.012331061708115,1980,0.030488016182708095,0.0028378503763086347,0.61574304465722,7.46371726152759,1215.5816920759821,2061.0,0.5919679868093929,0.3812337591942632,0.026798253996335824,0.09731229957767923,0.003935877982472369,0,0
1.244186960107016e-05,8.585299619322151e-07,0.0009266524494390468,0.8992724741572382,0.1834952965088936,0.005993070079857926,6.467441038423692,1954,0.02390605323121046,0.0016695425329273815,0.596602070236191,7.499573864554442,1236.3320534657669,2030.0,0.5793042275787005,0.39244852908137284,0.02824724333991613,0.07357192871394913,0.0032147346578679653,0,0
9.806634294982576e-07,6.979565432991142e-07,0.0008354385106037883,0.05523231293866848,-0.03380909878642875,0.003272643749335975,3.917276625147157,1900,0.021303963191737375,0.0014292857710192233,0.4855011971991914,7.4470008480502825,1200.9421416430687,1980.0,0.5859685538338711,0.38699273705498166,0.02703870911113558,0.06812713572372882,0.0025567429940781252,0,0
2.5021181603391058e-06,8.836487557990463e-07,0.0009400292635840305,0.007940883771632823,-0.046577372497981384,0.0035834685684068305,3.812081928964863,1841,0.0236613278024067,0.002311933454455946,0.7825962492410815,7.373525127199493,1173.6590479542779,1981.0,0.6196774210673036,0.35293770097160926,0.027384877961076567,0.08747020978673202,0.0029643885604557015,0,0
-3.0366885687751036e-07,8.481473280153022e-07,0.0009209491952491608,0.048136707725845884,-0.03374466604352406,0.0035627218867632475,3.868532493585991,1817,0.022872079883832643,0.0021761121508048096,0.7406602638975655,7.394854846962907,1175.725558595195,2009.0,0.6412477237495419,0.3303425340188945,0.028409742231552872,0.085744435067198,0.0030408730764343154,0,0
2.041065990433397e-06,5.146309851864052e-07,0.0007173807574341415,0.035154449028579116,-0.012133571182791297,0.0028305435121723068,3.9456641160773844,1870,0.019763143404226722,0.000967428614495255,0.432559918341258,7.5488930077965595,1223.7310934014477,2057.0,0.5816247407458506,0.38575146608558114,0.03262379316855583,0.05701503582391703,0.003071512106815348,0,0
-3.8809021773867046e-06,3.49616775785219e-07,0.0005912967420736642,-0.0893904245838506,0.0008927780942974961,0.002182628194649295,3.6912569262513912,1954,0.016934901110260463,0.0007951577693917461,0.45330383632095206,7.5269071566453105,1231.5341460302393,2104.0,0.5764787622334436,0.38747215898557275,0.036049078780969065,0.05158162493400523,0.002732716937447569,0,0
